"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","Added By","Added At"
"spotify:track:4X6XKalUikYS8g9tUoDpvq","Brazilian Love Song","spotify:artist:6c1pBXHYjFcGQQNO5MMsdd","Keys N Krates","spotify:album:1mU3ncDBMZWlr04v3CsWz2","Brazilian Love Song","spotify:artist:6c1pBXHYjFcGQQNO5MMsdd","Keys N Krates","2021-07-23","https://i.scdn.co/image/ab67616d0000b273e24aecf25a0ca7ed0a16d4df","1","1","170078","https://p.scdn.co/mp3-preview/acdf0017c275a7dfc87ff04bc52ca18b60da0e9e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","41","spotify:user:hcg.12","2021-10-04T03:00:45Z"
"spotify:track:3Eknh9Aq0UL1sIxPNHy0Sh","Commandments","spotify:artist:59iOp415oyqGlBHyAhu4z3","Kah-Lo","spotify:album:1OTee7Y96zHrodzEmflRVe","The Arrival","spotify:artist:59iOp415oyqGlBHyAhu4z3","Kah-Lo","2021-06-11","https://i.scdn.co/image/ab67616d0000b2732d2bbf51c411c00bd08c2138","1","4","192274","https://p.scdn.co/mp3-preview/a87328552602c03b2ad0932f31d4cc9ad03af738?cid=9950ac751e34487dbbe027c4fd7f8e99","true","39","spotify:user:hcg.12","2021-10-04T03:00:45Z"
"spotify:track:0GxdsD2cKMsG31NqldnZbi","Love Me Again - Vice Remix","spotify:artist:34v5MVKeQnIo0CWYMbbrPf, spotify:artist:07AcNmdTE9b7rB1BzoKrrg, spotify:artist:3k8vhKepBT8rNmDEJTGMTm","John Newman, Vice, Kemal Golden","spotify:album:2F9aPcP3SsqJbdSfhqVnwr","Love Me Again (Remix)","spotify:artist:34v5MVKeQnIo0CWYMbbrPf","John Newman","2014-01-01","https://i.scdn.co/image/ab67616d0000b273c935cdaa291fffeea534f971","1","2","297226","https://p.scdn.co/mp3-preview/426b9e4d965fe50bbbe9cb43525fc5bce15d50f4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","27","spotify:user:hcg.12","2021-10-04T03:00:45Z"
"spotify:track:72wNERyTkIDMJidFImU1xZ","Describe a Vibe","spotify:artist:0sq3OExudqk1vOkbSuc8KW","Jimothy Lacoste","spotify:album:5qk9AEOGMILPHBlZxzoSY8","Jimothy's House Party Package","spotify:artist:0sq3OExudqk1vOkbSuc8KW","Jimothy Lacoste","2021-05-21","https://i.scdn.co/image/ab67616d0000b273c6e2331fd5c1f5b35ab028ca","1","2","167812","https://p.scdn.co/mp3-preview/1b3186edc503de99289899a9a256b67c04e99d44?cid=9950ac751e34487dbbe027c4fd7f8e99","false","31","spotify:user:hcg.12","2021-10-04T03:00:45Z"
"spotify:track:49q1cx7bCJ53daNU3lENe7","In The Morning","spotify:artist:2TLYSzGyVYkxAgYSCqUnQj","Jay Prince","spotify:album:37dn4xzwTrFIcD6pCCuAAM","CHERISH","spotify:artist:2TLYSzGyVYkxAgYSCqUnQj","Jay Prince","2018-05-25","https://i.scdn.co/image/ab67616d0000b2733821281174782113387d45e2","1","2","212866","https://p.scdn.co/mp3-preview/4b29a697a428cba873f92d795cc1d7858ada5d1c?cid=9950ac751e34487dbbe027c4fd7f8e99","true","51","spotify:user:hcg.12","2021-10-04T03:00:45Z"
"spotify:track:2Jy4EdqIZswDZvVDh5dx3A","Dimension (feat. Skepta & Rema)","spotify:artist:3NbqBIc16CNAe5nYSmHR3p, spotify:artist:2p1fiYHYiXz9qi0JJyxBzN, spotify:artist:46pWGuE3dSwY3bMMXGBvVS","JAE5, Skepta, Rema","spotify:album:0Zp33hB1LZhbpMQCNfzeVF","Dimension (feat. Skepta & Rema)","spotify:artist:3NbqBIc16CNAe5nYSmHR3p, spotify:artist:2p1fiYHYiXz9qi0JJyxBzN, spotify:artist:46pWGuE3dSwY3bMMXGBvVS","JAE5, Skepta, Rema","2021-03-18","https://i.scdn.co/image/ab67616d0000b2738c79f932a01bdc3ee3eeed70","1","1","234026","https://p.scdn.co/mp3-preview/ac525cf30c778f2c0febc020af59b8d925fb4db6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","64","spotify:user:hcg.12","2021-10-04T03:00:45Z"
"spotify:track:6UNESFieJ7rXvEKO1V2Fw8","Bad To Me (feat. Grace Grundy)","spotify:artist:05lF0DUkLJqiW5o70SScyR, spotify:artist:3pFPBG84k5bQVbL9apf2PD","Hybrid Minds, Grace Grundy","spotify:album:0sYcA8hhlj5cgbDtJ1kYxs","Bad To Me (feat. Grace Grundy)","spotify:artist:05lF0DUkLJqiW5o70SScyR, spotify:artist:3pFPBG84k5bQVbL9apf2PD","Hybrid Minds, Grace Grundy","2021-05-13","https://i.scdn.co/image/ab67616d0000b2736381100e3edac068dc3cc1a5","1","1","251034","https://p.scdn.co/mp3-preview/051095ba1cd7f0401658f5bee96647c54066368f?cid=9950ac751e34487dbbe027c4fd7f8e99","true","59","spotify:user:hcg.12","2021-10-04T03:00:45Z"
"spotify:track:76gcNx8xUUvhP1RzWiU61J","Deleters - APRE Remix","spotify:artist:6Q0gMZJNIebNFFaJeonc11, spotify:artist:4sKeiukDMta5llXZ8v4Vdu, spotify:artist:16oEz0ihXl8elwxOS0YMNF","Holy Fuck, Angus Andrew, APRE","spotify:album:5MnOnH0d0APbibx4Z3DBiI","Deleter Remixed","spotify:artist:6Q0gMZJNIebNFFaJeonc11","Holy Fuck","2020-07-22","https://i.scdn.co/image/ab67616d0000b27384e4bda1279a6ab429449a15","1","4","303796","https://p.scdn.co/mp3-preview/16b0c642557fdc991c1ade21dc01972654df1c29?cid=9950ac751e34487dbbe027c4fd7f8e99","false","29","spotify:user:hcg.12","2021-10-04T03:00:45Z"
"spotify:track:0QAjwIEt6FVTbfASxmNolZ","HyperParadise - Flume Remix (Ganz Flip)","spotify:artist:3fmMaLC5jjf2N4EC2kTx0u, spotify:artist:6sUbCA1obWzdoJ1FM3I9Ks","Hermitude, GANZ","spotify:album:6l7cNe3wCIRqeyZwSQIfzz","HyperParadise [Flume Remix (Ganz Flip)]","spotify:artist:3fmMaLC5jjf2N4EC2kTx0u, spotify:artist:6sUbCA1obWzdoJ1FM3I9Ks","Hermitude, GANZ","2014-07-10","https://i.scdn.co/image/ab67616d0000b27397a329136bfc2fa0a142c389","1","1","290000","https://p.scdn.co/mp3-preview/532b6ea8a5e680b6e0db85518633e59357ec3854?cid=9950ac751e34487dbbe027c4fd7f8e99","false","47","spotify:user:hcg.12","2021-10-04T03:00:45Z"
"spotify:track:63Sb1AMnhb37DR59uXZdQd","Princess Cuts (feat. Young T & Bugsey)","spotify:artist:6UCQYrcJ6wab6gnQ89OJFh, spotify:artist:6M6XXCcO5gI68XpIlrUL3Z","Headie One, Young T & Bugsey","spotify:album:0fq4uzIIA44Bkw0fCQ5KAU","EDNA","spotify:artist:6UCQYrcJ6wab6gnQ89OJFh","Headie One","2020-10-09","https://i.scdn.co/image/ab67616d0000b273779427fa86efd5fc8547cd94","1","8","185080","https://p.scdn.co/mp3-preview/551605046d35aafddcd7c230374bca9fe6125ad5?cid=9950ac751e34487dbbe027c4fd7f8e99","true","66","spotify:user:hcg.12","2021-10-04T03:00:45Z"
"spotify:track:4WmzhuJiOkNEtmGbYkdPTR","Whiplash","spotify:artist:7qffELscxpltKCso3ByH67","FLOHIO","spotify:album:3jnTsOKrCd2hCX8LOwJpcC","Whiplash","spotify:artist:7qffELscxpltKCso3ByH67","FLOHIO","2021-09-17","https://i.scdn.co/image/ab67616d0000b2738788ae6dc5e526244f917c84","1","1","170000","https://p.scdn.co/mp3-preview/c2cb011d5a611f8411bdaf812fd107739ecad1a5?cid=9950ac751e34487dbbe027c4fd7f8e99","true","37","spotify:user:hcg.12","2021-10-04T03:00:45Z"
"spotify:track:0XMEQwAZFgX4PGb5eu67B8","Let's Get Down","spotify:artist:53YSn9tHwGJ6bq5P0gGoYo","Firebeatz","spotify:album:0RMwN0JKg3S63dZQzhwhL6","Let's Get Down","spotify:artist:53YSn9tHwGJ6bq5P0gGoYo","Firebeatz","2020-12-11","https://i.scdn.co/image/ab67616d0000b2735cb55230deac5ad6a37e12ca","1","1","193170","https://p.scdn.co/mp3-preview/e517d0b461108a26dfe743a5fa4b6c7b840ee2a7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","48","spotify:user:hcg.12","2021-10-04T03:00:45Z"
"spotify:track:2eP6L3KAY80VCPd0U5k2t0","Dance the Night Away","spotify:artist:0WCfu8x76QX3CjVgiE3Hn2, spotify:artist:1h8wkWuZQKyDiwbLogtoL0","DRS, Mozey","spotify:album:6x974DQYRv28qJbgbnW1WS","Space Cadet EP II","spotify:artist:0WCfu8x76QX3CjVgiE3Hn2","DRS","2020-11-06","https://i.scdn.co/image/ab67616d0000b27348a1d165167bdf8814ead11d","1","2","336318","https://p.scdn.co/mp3-preview/9d71981ccb30cd734d867671ac55de8a406a12d4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","38","spotify:user:hcg.12","2021-10-04T03:00:45Z"
"spotify:track:6Ax3UATQ5dvCE0OMeY8f3c","Good Times to Come","spotify:artist:6dLGrJfOwF5gdyI8Ga7b76","Dan D'Lion","spotify:album:1mfewN8zutQBuDzvHfB70U","FRUITION","spotify:artist:6dLGrJfOwF5gdyI8Ga7b76","Dan D'Lion","2021-05-07","https://i.scdn.co/image/ab67616d0000b2730ebc891babaf318b7014f1d7","1","2","184527","https://p.scdn.co/mp3-preview/e1ac4b2b9368fb2c36f63f9e087897ce2ae37587?cid=9950ac751e34487dbbe027c4fd7f8e99","false","34","spotify:user:hcg.12","2021-10-04T03:00:45Z"
"spotify:track:1OtfrNw6Mg6QI0JUfPZpvh","Believer","spotify:artist:3xxRhjD7z41Q0hnNEjIifc","Crush Club","spotify:album:4iK5ExxR9Pd5Vt0CFfpcEO","Believer","spotify:artist:3xxRhjD7z41Q0hnNEjIifc","Crush Club","2021-05-07","https://i.scdn.co/image/ab67616d0000b273ebcee5a1ac679649a9b2f1ae","1","1","191868","https://p.scdn.co/mp3-preview/62af0a46a3c13d14c60c3367e2954217fcf55085?cid=9950ac751e34487dbbe027c4fd7f8e99","false","35","spotify:user:hcg.12","2021-10-04T03:00:45Z"
"spotify:track:39xPWhMSdKUSVlONnUjnAI","Westbrook (feat. Adz)","spotify:artist:76YlwsQeCJEczcje0Ifg5p, spotify:artist:3LKrYMU7uSlrqt6QbjOmw3","Cole LC, Adz","spotify:album:0IJKWTEUqEaPALHZZfYoRH","Westbrook (feat. Adz)","spotify:artist:76YlwsQeCJEczcje0Ifg5p, spotify:artist:3LKrYMU7uSlrqt6QbjOmw3","Cole LC, Adz","2020-11-18","https://i.scdn.co/image/ab67616d0000b27306f0d2b4d659a9780c9a1221","1","1","165537","https://p.scdn.co/mp3-preview/8206cf518a95e7709e9dc641075c9b771171999d?cid=9950ac751e34487dbbe027c4fd7f8e99","true","41","spotify:user:hcg.12","2021-10-04T03:00:45Z"
"spotify:track:4lhacsOEAkfReGmzFJhwm2","U KNOW ME","spotify:artist:1AHswQqsDNmu1xaE8KpBne","COBRAH","spotify:album:3qEmwBehL7PcMyGOa3hnJ2","U KNOW ME","spotify:artist:1AHswQqsDNmu1xaE8KpBne","COBRAH","2019-03-15","https://i.scdn.co/image/ab67616d0000b27393accebefde5d483fe5f29b4","1","1","174640","https://p.scdn.co/mp3-preview/85d8362a45c807812aeae8517307049020eb820b?cid=9950ac751e34487dbbe027c4fd7f8e99","true","55","spotify:user:hcg.12","2021-10-04T03:00:45Z"
"spotify:track:60MsiXfuTpTTOQbnnu48Hy","Say It (feat. LP Giobbi & Blush'ko)","spotify:artist:1igwNAW0MtQfHZOXQrDRUq, spotify:artist:2HIOco7R2mZPqBSL2SMIFw, spotify:artist:3oKnyRhYWzNsTiss5n4Z1J","Choomba, Blush'ko, LP Giobbi","spotify:album:5J4UyPK9lGjYH9Cm7iyrmb","Say It (feat. LP Giobbi & Blush'ko)","spotify:artist:1igwNAW0MtQfHZOXQrDRUq, spotify:artist:2HIOco7R2mZPqBSL2SMIFw","Choomba, Blush'ko","2021-01-29","https://i.scdn.co/image/ab67616d0000b273122289c7411309772096d757","1","1","185000","https://p.scdn.co/mp3-preview/819ad0c86636712cbbc58a8f47cabb2f8f9ff75b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","51","spotify:user:hcg.12","2021-10-04T03:00:45Z"
"spotify:track:6YAIPC7M1Ouh0c56ANcAqN","HICKORY DICKORY","spotify:artist:6UtYvUtXnmg5EtllDFlWp8","CHIKA","spotify:album:22UE2Lc7VdTqbkGmNBtMDu","ONCE UPON A TIME","spotify:artist:6UtYvUtXnmg5EtllDFlWp8","CHIKA","2021-03-12","https://i.scdn.co/image/ab67616d0000b2737611beae12800da9e369340b","1","2","195040","https://p.scdn.co/mp3-preview/95151a32b207444ea239365b6f6b612579264529?cid=9950ac751e34487dbbe027c4fd7f8e99","true","48","spotify:user:hcg.12","2021-10-04T03:00:45Z"
"spotify:track:2xxKJgIpgiancRpSup5dHU","Never Come Back","spotify:artist:4aEnNH9PuU1HF3TsZTru54","Caribou","spotify:album:7Dl44V6YlpZ7apC87YAWnC","Suddenly","spotify:artist:4aEnNH9PuU1HF3TsZTru54","Caribou","2020-02-28","https://i.scdn.co/image/ab67616d0000b273ec25f9f91c263839abfb1435","1","7","305480","https://p.scdn.co/mp3-preview/03bb8f4cb60e70cf83427a280359242f943da1db?cid=9950ac751e34487dbbe027c4fd7f8e99","false","51","spotify:user:hcg.12","2021-10-04T03:00:45Z"
"spotify:track:3uOIoS7lOvzQAtbbyttHp6","BUZZCUT (feat. Danny Brown)","spotify:artist:1Bl6wpkWCQ4KVgnASpvzzA, spotify:artist:7aA592KWirLsnfb5ulGWvU","BROCKHAMPTON, Danny Brown","spotify:album:71qxIkZvfyFGQKUe9YA0ry","BUZZCUT (feat. Danny Brown)","spotify:artist:1Bl6wpkWCQ4KVgnASpvzzA, spotify:artist:7aA592KWirLsnfb5ulGWvU","BROCKHAMPTON, Danny Brown","2021-03-25","https://i.scdn.co/image/ab67616d0000b2733cda5e1e845b290107db4e81","1","1","201160","https://p.scdn.co/mp3-preview/13aa044ed888064411aeb6c5585a6029fd4f2e56?cid=9950ac751e34487dbbe027c4fd7f8e99","true","55","spotify:user:hcg.12","2021-10-04T03:00:45Z"
"spotify:track:64XF2WciWIqo0xv6ubEqLT","Glowed Up","spotify:artist:53UYVk8esbujg16JqCpQEO, spotify:artist:29P55ovtIb13gHaFXyKmIF","Bobbie Johnson, The Dirty 33","spotify:album:61avELPOjjmmQeltKSIizs","Glowed Up","spotify:artist:53UYVk8esbujg16JqCpQEO, spotify:artist:29P55ovtIb13gHaFXyKmIF","Bobbie Johnson, The Dirty 33","2021-08-25","https://i.scdn.co/image/ab67616d0000b2739e0d38a7f649dc9954d6ac2e","1","1","203172","https://p.scdn.co/mp3-preview/ca4d1fd6d3d2542789673139e5865ea3975310cf?cid=9950ac751e34487dbbe027c4fd7f8e99","true","28","spotify:user:hcg.12","2021-10-04T03:00:45Z"
"spotify:track:54w0GloRmhoqys9QmvRFHl","Wine It","spotify:artist:5Z0rj4BsGFT66VxIOXD4Xa","Bluey","spotify:album:2IFBfAtP2QyJbRhr0eYR2N","Wine It","spotify:artist:5Z0rj4BsGFT66VxIOXD4Xa","Bluey","2020-03-06","https://i.scdn.co/image/ab67616d0000b273f71de9d89d7bb8a023727e96","1","1","394637","https://p.scdn.co/mp3-preview/bed165e7dc0173e62009eb2333b87c7e6284d033?cid=9950ac751e34487dbbe027c4fd7f8e99","false","29","spotify:user:hcg.12","2021-10-04T03:00:45Z"
"spotify:track:30T1syZuFJdIKQ79JnSoJR","Thinkin' of You","spotify:artist:71t5uC7AYxisT7Z55Y2Kqd","Bklava","spotify:album:7qd147QCMllSuR2e3FVhyu","Thinkin' of You","spotify:artist:71t5uC7AYxisT7Z55Y2Kqd","Bklava","2020-06-19","https://i.scdn.co/image/ab67616d0000b273569913f7df79404f90f16ec5","1","1","172440","https://p.scdn.co/mp3-preview/6cd0bee58887b07dfca8836c92991b0531e0700d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","41","spotify:user:hcg.12","2021-10-04T03:00:45Z"
"spotify:track:7mO3Z8L3iWzXD4CcWla4nS","Variation","spotify:artist:3FyA6R41UYLDXfRRcaOhh5, spotify:artist:6bwkMlweHsBCpI2a0C5nnN","Big Zuu, D Double E","spotify:album:2BFnUGjtaVmEXDuWGotfkM","Variation","spotify:artist:3FyA6R41UYLDXfRRcaOhh5, spotify:artist:6bwkMlweHsBCpI2a0C5nnN","Big Zuu, D Double E","2021-03-26","https://i.scdn.co/image/ab67616d0000b2731b8f527d03eff06972a252a5","1","1","208500","https://p.scdn.co/mp3-preview/ec9bb2eba2c859872ad664a1de8209b46e0f5bb0?cid=9950ac751e34487dbbe027c4fd7f8e99","true","42","spotify:user:hcg.12","2021-10-04T03:00:45Z"
"spotify:track:4rs0jr2tC1Qg32Fm7zfdsT","Tu nicht so","spotify:artist:7oWrEQO1d3klp0Qrfh7a5h","badmómzjay","spotify:album:6wZhcPgWo89HVZqzOd6my9","Tu nicht so","spotify:artist:7oWrEQO1d3klp0Qrfh7a5h","badmómzjay","2021-05-20","https://i.scdn.co/image/ab67616d0000b2730cd71ff7391840a5afed25c4","1","1","154838","https://p.scdn.co/mp3-preview/2de32f2b32076661401ba91e09a2dfa4f2c6235c?cid=9950ac751e34487dbbe027c4fd7f8e99","true","67","spotify:user:hcg.12","2021-10-04T03:00:45Z"
"spotify:track:4iNoqM0X35E4AK4pzWFW5z","GoGo!","spotify:artist:25fqWEebq6PoiGQIHIrdtv","Baauer","spotify:album:0zIjHYbzEbHSCyB1iQL3Vn","Aa","spotify:artist:25fqWEebq6PoiGQIHIrdtv","Baauer","2016-03-18","https://i.scdn.co/image/ab67616d0000b2734c701637f8c6b1d9bd73c187","1","2","194000","https://p.scdn.co/mp3-preview/b7b7c4fc13633248198ebfc1280194df5365d239?cid=9950ac751e34487dbbe027c4fd7f8e99","false","40","spotify:user:hcg.12","2021-10-04T03:00:45Z"
"spotify:track:47HA2S1j9yj34Ff1aIsF5Y","Deal With It (feat. Kelis)","spotify:artist:3PyJHH2wyfQK3WZrk9rpmP, spotify:artist:0IF46mUS8NXjgHabxk2MCM","Ashnikko, Kelis","spotify:album:1zOCX2Lxi1jy7yEQSkjCMb","Deal With It (feat. Kelis)","spotify:artist:3PyJHH2wyfQK3WZrk9rpmP","Ashnikko","2021-01-12","https://i.scdn.co/image/ab67616d0000b273b94726ad076addff4850e46c","1","1","191149","https://p.scdn.co/mp3-preview/fb7ac1173a3786ec0e29a9c2c598ad76097a280f?cid=9950ac751e34487dbbe027c4fd7f8e99","true","56","spotify:user:hcg.12","2021-10-04T03:00:45Z"
"spotify:track:7p84S1jeo6OcLMg9tJQwnt","Step It Up (feat. Sharlene Hector) - Zach Witness Remix","spotify:artist:3cQA9WH8liZfeja1DxcDYE, spotify:artist:1TRFAJu3Cw64APToZaGk9D, spotify:artist:5n8KJvIFfPlC0HiDWVxBnX, spotify:artist:0u6h31HopxUAum6iOTVL17","Armand Van Helden, Riva Starr, Sharlene Hector, Zach Witness","spotify:album:57IxZp07SzD1JQ5zZEMtfA","Step It Up (feat. Sharlene Hector) [Zach Witness Remix]","spotify:artist:3cQA9WH8liZfeja1DxcDYE, spotify:artist:1TRFAJu3Cw64APToZaGk9D, spotify:artist:0u6h31HopxUAum6iOTVL17","Armand Van Helden, Riva Starr, Zach Witness","2021-01-15","https://i.scdn.co/image/ab67616d0000b27383f06f23bc4dc641a16c0211","1","1","356347","https://p.scdn.co/mp3-preview/233386a6e8a974129232802fd7a50253c7b16cd0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","33","spotify:user:hcg.12","2021-10-04T03:00:45Z"
"spotify:track:2vonFHQE4R9VsEktEH6kNQ","Out Of Lives (feat. Charlotte Haining)","spotify:artist:5fSYYJ4qdUSyvj2q0YdHEF, spotify:artist:2XRjIwgD0UiJXtx7Xzfy7w","Ares Carter, Charlotte Haining","spotify:album:4vcpZ5tZDmXUcSZAVkOke5","Out Of Lives (feat. Charlotte Haining)","spotify:artist:5fSYYJ4qdUSyvj2q0YdHEF, spotify:artist:2XRjIwgD0UiJXtx7Xzfy7w","Ares Carter, Charlotte Haining","2021-09-17","https://i.scdn.co/image/ab67616d0000b2739681b9f750a0b9e75dbfddd4","1","1","166451","https://p.scdn.co/mp3-preview/7d94ab6ef79c348df9d35359585dc6f5103992ed?cid=9950ac751e34487dbbe027c4fd7f8e99","false","47","spotify:user:hcg.12","2021-10-04T03:00:45Z"
"spotify:track:45unoeMLynJT6gKXRma5IO","Mixer - Preditah Remix","spotify:artist:0tbeZu9lv8YEKSQ9tZSslu, spotify:artist:5qYCZ5FQuzZSjOnesvuYiD","Amber Mark, Preditah","spotify:album:1oZki0wLUGwTv1itJx04xo","Mixer (Preditah Remix)","spotify:artist:0tbeZu9lv8YEKSQ9tZSslu","Amber Mark","2019-04-26","https://i.scdn.co/image/ab67616d0000b273cafbe08d8c4932f0a7de0ba3","1","1","252246","https://p.scdn.co/mp3-preview/d0c8a3414429cd7d8303435fca5a535739a47820?cid=9950ac751e34487dbbe027c4fd7f8e99","false","41","spotify:user:hcg.12","2021-10-04T03:00:45Z"
"spotify:track:4xCCtu2AnAKUWspcdb4Ojy","Body Pump (Sammy Virji Remix)","spotify:artist:5ITI6SEoUZMIXXkzCfr4oE, spotify:artist:1GuqTQbuixFHD6eBkFwVcb","Aluna, Sammy Virji","spotify:album:2oDT9uQaZEY0v1suFP7hWs","Body Pump (Sammy Virji Remix)","spotify:artist:5ITI6SEoUZMIXXkzCfr4oE, spotify:artist:1GuqTQbuixFHD6eBkFwVcb","Aluna, Sammy Virji","2020-10-12","https://i.scdn.co/image/ab67616d0000b27389fdbfb85a0588ad16ad64c1","1","1","263000","https://p.scdn.co/mp3-preview/7741bd1d4c0e7d29ce277c3940d4bc710665c6f2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","31","spotify:user:hcg.12","2021-10-04T03:00:45Z"
"spotify:track:33EGYJLLwz56YIP5Ex9VKs","West Ten","spotify:artist:4Xi6LSfFqv26XgP9NKN26U, spotify:artist:1MIVXf74SZHmTIp4V4paH4","AJ Tracey, Mabel","spotify:album:0dAkpUTJPHsfPlKJ10ZYyS","West Ten","spotify:artist:4Xi6LSfFqv26XgP9NKN26U, spotify:artist:1MIVXf74SZHmTIp4V4paH4","AJ Tracey, Mabel","2020-07-02","https://i.scdn.co/image/ab67616d0000b2735a4111d1fdeb9ca9d544a3ce","1","1","213692","https://p.scdn.co/mp3-preview/364e7e285c40b69328036310cc5dcb66410448e7?cid=9950ac751e34487dbbe027c4fd7f8e99","true","64","spotify:user:hcg.12","2021-10-04T03:00:45Z"
"spotify:track:1Gr57mnG8D5S2DRvnBPEaT","Vibes on Tap","spotify:artist:6EqFMCnVGBRNmwPlk2f3Uc, spotify:artist:7Ecng98JLorpsVdazNr0Ry, spotify:artist:6WjX4pepHwXa85B9KMk0PY","AC Slater, Darkzy, P Money","spotify:album:35SzRaDCN9sThUGJwWstIH","Vibes on Tap","spotify:artist:6EqFMCnVGBRNmwPlk2f3Uc, spotify:artist:7Ecng98JLorpsVdazNr0Ry, spotify:artist:6WjX4pepHwXa85B9KMk0PY","AC Slater, Darkzy, P Money","2020-12-11","https://i.scdn.co/image/ab67616d0000b2730278dc1eb9185ad758e5428e","1","1","252000","https://p.scdn.co/mp3-preview/41d16de5c4ca5baf7e50c829abdaeae7c4f4a2b9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","49","spotify:user:hcg.12","2021-10-04T03:00:45Z"
"spotify:track:4Vf3Y7Ys3U66OuCmZDNZ7z","U & Me (feat. Caitlyn Scarlett)","spotify:artist:0INAMzrXUrR5J1nWihr6me, spotify:artist:1Bztk1lPSvwiBJCujObyxU","84 Controller, Caitlyn Scarlett","spotify:album:4YVyVp2Q4Q0qonDR3Emwcd","U & Me (feat. Caitlyn Scarlett)","spotify:artist:0INAMzrXUrR5J1nWihr6me, spotify:artist:1Bztk1lPSvwiBJCujObyxU","84 Controller, Caitlyn Scarlett","2021-03-26","https://i.scdn.co/image/ab67616d0000b273a396059da3c08d5692c5758a","1","1","212286","https://p.scdn.co/mp3-preview/2aac10b50371144913aa5d2b1d498e982c22d237?cid=9950ac751e34487dbbe027c4fd7f8e99","false","40","spotify:user:hcg.12","2021-10-04T03:00:45Z"
"spotify:track:2QdtAmAy8yftcCl0MHKUgu","Jager Yoga","spotify:artist:2K13AVg3bFpHSxDM1vJ0qA","CSS","spotify:album:3OLHvDQZBBd2lAuMA2G2uK","Donkey","spotify:artist:2K13AVg3bFpHSxDM1vJ0qA","CSS","2008-07-18","https://i.scdn.co/image/ab67616d0000b2736ef61a80a110cce52cd6a6b6","1","1","230946","","false","0","spotify:user:hcg.12","2021-10-04T03:00:45Z"
"spotify:track:1OSChNJOFS4zjrrrNuAbHq","Magrela Fever","spotify:artist:1W1k6LUPDR0l4zwvKR4YLI","Curumin","spotify:album:4rN0zAk7ID4E0mFMOxISEa","Japan Pop Show","spotify:artist:1W1k6LUPDR0l4zwvKR4YLI","Curumin","2008","https://i.scdn.co/image/ab67616d0000b273570d3120841281f466e5c210","1","6","251613","","false","0","spotify:user:hcg.12","2021-10-04T03:00:45Z"
"spotify:track:7bLk4tjwot6OunULKjPcPA","Lights & Music","spotify:artist:4EENT7N7rCBwrddM3s0vFS","Cut Copy","spotify:album:38nUXdExQ8R3JWyMLyEIi9","In Ghost Colours","spotify:artist:4EENT7N7rCBwrddM3s0vFS","Cut Copy","2008-01-01","https://i.scdn.co/image/ab67616d0000b273059a4436bfeb34c8f11b0f15","1","3","277360","","false","0","spotify:user:hcg.12","2021-10-04T03:00:45Z"
"spotify:track:4o070DtKjEz4yPXTWVO2iY","True Stories","spotify:artist:4foARo5aSfuIuDLupoxK4k","Datarock","spotify:album:1eIrV7skW9XlKveNPCSgCx","Red","spotify:artist:4foARo5aSfuIuDLupoxK4k","Datarock","2009-06-09","https://i.scdn.co/image/ab67616d0000b2735e2d791e2022163a795c4630","1","3","169520","","false","0","spotify:user:hcg.12","2021-10-04T03:00:45Z"
"spotify:track:2eEqR54LH9M2hNyhtZYAmJ","Me Gustan","spotify:artist:7FfKue3foqwcKAUi36xsh9","Dj Bitman","spotify:album:3Bg4LbUm4bP6krasqLor0a","Latin Bitman","spotify:artist:7FfKue3foqwcKAUi36xsh9","Dj Bitman","2007-11-06","https://i.scdn.co/image/ab67616d0000b2737b15ade79587b1de366d0916","1","3","175853","https://p.scdn.co/mp3-preview/a58d5765b98465da794d647940b56bf323e3f4a0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","19","spotify:user:hcg.12","2021-10-04T03:00:45Z"
"spotify:track:1dKm4a7TOYFzzTQvU59C59","Mercy","spotify:artist:37NqXwtb6nIEqRt4EJSoIO","Duffy","spotify:album:7HPrr0iy8FSvvCtfPWeKRA","Rockferry (intl Deluxe Edition)","spotify:artist:37NqXwtb6nIEqRt4EJSoIO","Duffy","2008-01-01","https://i.scdn.co/image/ab67616d0000b2738b0b2e2477e42c2b48563d22","1","7","219920","","false","0","spotify:user:hcg.12","2021-10-04T03:00:45Z"
